Battery Voltage (V),Coolant Temperature (°C),DG State (),Engine Speed (RPM),Generator Avg Frequency (Hz),Generator Avg L-L Voltage (V),Generator Avg L-N Voltage (V),Generator L1 Apparent Power (kVA),Generator L1-L2 Voltage (V),Generator L1-N Voltage (V),Generator L2 Apparent Power (kVA),Generator L2-L3 Voltage (V),Generator L2-N Voltage (V),Generator L3 Apparent Power (kVA),Generator L3-L1 Voltage (V),Generator L3-N Voltage (V),Generator Total Active Power (kW),Generator Total Apparent Power (kVA),Generator Total Reactive Power (kVAR),Load Avg Current (A),Load L1 Current (A),Load L2 Current (A),Load L3 Current (A),Lube Oil Pressure (Bar),Machine Status (),Mains Avg Frequency (Hz),Mains Avg L-L Voltage (V),Mains Avg L-N Voltage (V),Mains L1-L2 Voltage (V),Mains L1-N Voltage (V),Mains L2-L3 Voltage (V),Mains L2-N Voltage (V),Mains L3-L1 Voltage (V),Mains L3-N Voltage (V),Run Hour (Hr),Maintenance
28.29,77.94,0,1502.12,49.88,415.69,240,134,415.69,240,130,415.69,240,131,415.69,240,334.85,395,251134.56,581.33,591,573,580,5.06,1,0,0,0,0,0,0,0,0,0,1259.85,1
28.32,77.94,0,1501.88,50.12,416.85,240.67,130,416.56,241,127,416.56,240,128,417.42,241,305.36,385,229023.02,528.67,537,521,528,5.03,1,0,0,0,0,0,0,0,0,0,1259.8,1
28.29,77.94,0,1503.62,49.95,416.27,240.33,139,415.69,240,136,416.56,240,137,416.56,241,334.93,411,251194.36,580.67,588,573,581,4.98,1,0,0,0,0,0,0,0,0,0,1259.8,1
28.36,77.78,0,1499.62,50.03,416.27,240.33,133,415.69,240,129,416.56,240,131,416.56,241,316.28,393,237204.27,548.33,556,541,548,5.03,1,0,0,0,0,0,0,0,0,0,1259.8,1
28.4,77.78,0,1500.12,50.05,416.27,240.33,136,415.69,240,132,416.56,240,133,416.56,241,323.77,401,242827.99,561.33,574,553,557,5.03,1,0,0,0,0,0,0,0,0,0,1259.8,1
28.32,78,0,1503,49.99,416.27,240.33,123,415.69,240,119,416.56,240,120,416.56,241,285.51,362,214134.03,495,505,489,491,5.01,1,0,0,0,0,0,0,0,0,0,1259.8,1
28.36,78.06,0,1501.25,50.08,417.42,241,135,417.42,241,131,417.42,241,132,417.42,241,300.19,398,225142.2,519,527,514,516,5.03,1,0,0,0,0,0,0,0,0,0,1259.8,1
28.36,78,0,1497.5,50.04,414.54,239.33,133,413.96,239,130,414.83,239,132,414.83,240,333.72,396,250291.31,581,588,576,579,5,1,0,0,0,0,0,0,0,0,0,1259.8,1
28.32,78.22,0,1499,50.01,416.27,240.33,136,415.69,240,132,416.56,240,133,416.56,241,312.05,401,234033.35,541,550,536,537,5,1,0,0,0,0,0,0,0,0,0,1259.8,1
28.32,78.44,0,1498.38,49.95,416.27,240.33,122,415.69,240,118,416.56,240,120,416.56,241,301.47,361,226103.91,522.67,534,515,519,5.03,1,0,0,0,0,0,0,0,0,0,1259.75,1
28.32,78.56,0,1498.12,50,415.69,240,128,415.69,240,124,415.69,240,126,415.69,240,327.94,378,245950.56,569.33,579,562,567,4.98,1,0,0,0,0,0,0,0,0,0,1259.75,1
28.29,78.61,0,1499.5,49.91,416.27,240.33,140,415.69,240,135,416.56,240,139,416.56,241,330.89,414,248166.2,573.67,585,563,573,4.98,1,0,0,0,0,0,0,0,0,0,1259.75,1
28.29,78.67,0,1501,49.92,416.27,240.33,146,415.69,240,142,416.56,240,143,416.56,241,351.27,431,263449.75,609,617,603,607,5,1,0,0,0,0,0,0,0,0,0,1259.75,1
28.32,78.61,0,1500.12,49.94,416.27,240.33,143,415.69,240,139,416.56,240,141,416.56,241,346.85,423,260131.75,601.33,611,595,598,4.98,1,0,0,0,0,0,0,0,0,0,1259.75,1
28.32,78.67,0,1501.88,50.07,416.27,240.33,142,415.69,240,137,416.56,240,138,416.56,241,331.85,418,248884.31,575.33,587,568,571,4.96,1,0,0,0,0,0,0,0,0,0,1259.75,1
28.32,78.67,0,1500.75,49.91,416.27,240.33,148,415.69,240,143,416.56,240,144,416.56,241,347.04,435,260278.83,601.67,616,593,596,4.97,1,0,0,0,0,0,0,0,0,0,1259.75,1
28.36,78.67,0,1498.75,50.08,416.85,240.67,160,416.56,241,154,416.56,240,155,417.42,241,370.63,469,277975.29,641.67,655,633,637,5.01,1,0,0,0,0,0,0,0,0,0,1259.75,1
28.36,78.61,0,1502.12,50.02,416.27,240.33,159,415.69,240,154,416.56,240,155,416.56,241,377.03,468,282773.72,653.67,667,645,649,5,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.32,78.61,0,1500.38,49.98,416.27,240.33,159,415.69,240,155,416.56,240,156,416.56,241,375.88,469,281908.53,651.67,662,645,648,4.97,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.36,78.61,0,1498.12,50.06,416.27,240.33,145,415.69,240,142,416.56,240,144,416.56,241,353.58,431,265180.12,613,622,605,612,5.01,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.32,78.56,0,1501,49.97,416.27,240.33,159,415.69,240,155,416.56,240,157,416.56,241,372.61,472,279455.72,646,655,638,645,4.96,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.29,78.5,0,1498.75,50.01,416.27,240.33,155,415.69,240,150,416.56,240,151,416.56,241,369.34,456,277002.92,640.33,652,633,636,4.98,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.32,78.33,0,1499.62,49.94,416.27,240.33,152,415.69,240,147,416.56,240,148,416.56,241,359.92,447,269938.66,624,635,617,620,5,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.29,78.28,0,1499.25,50.11,416.27,240.33,151,415.69,240,146,416.56,240,147,416.56,241,352.04,445,264025.1,610.33,624,602,605,5.03,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.29,78.28,0,1501.62,49.99,416.27,240.33,138,415.69,240,134,416.56,240,135,416.56,241,322.43,407,241820.05,559,571,551,555,5.01,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.32,78.28,0,1500.12,49.94,416.27,240.33,147,415.69,240,143,416.56,240,144,416.56,241,341.08,433,255805.81,591.33,601,586,587,5.03,1,0,0,0,0,0,0,0,0,0,1259.7,1
28.32,78.28,0,1503,50.14,417.42,241,144,417.42,241,140,417.42,241,141,417.42,241,334.7,425,251027.05,578.67,587,571,578,5,1,0,0,0,0,0,0,0,0,0,1259.65,1
28.32,78.22,0,1502.38,50.03,416.85,240.67,142,416.56,241,138,416.56,240,139,417.42,241,333.47,418,250102.82,577.33,588,570,574,4.98,1,0,0,0,0,0,0,0,0,0,1259.65,1
28.4,78.17,0,1500.38,49.94,416.27,240.33,142,415.69,240,138,416.56,240,140,416.56,241,331.66,420,248741.55,575,583,566,576,5.01,1,0,0,0,0,0,0,0,0,0,1259.65,1
28.36,78.22,0,1498.38,50.06,416.27,240.33,136,415.69,240,132,416.56,240,134,416.56,241,326.66,402,244990.96,566.33,575,558,566,5.05,1,0,0,0,0,0,0,0,0,0,1259.65,1
28.36,78.22,0,1500.62,50,416.27,240.33,140,415.69,240,136,416.56,240,138,416.56,241,321.86,413,241387.45,558,566,548,560,5.07,1,0,0,0,0,0,0,0,0,0,1259.65,1
28.32,78.06,0,1501,49.97,416.27,240.33,146,415.69,240,141,416.56,240,144,416.56,241,348,431,260996.94,603.33,615,593,602,5.01,1,0,0,0,0,0,0,0,0,0,1259.65,1
28.29,78.06,0,1501.88,49.9,416.27,240.33,150,415.69,240,144,416.56,240,148,416.56,241,357.43,442,268065.52,619.67,630,607,622,4.94,1,0,0,0,0,0,0,0,0,0,1259.65,1
28.29,77.94,0,1498.62,49.88,416.27,240.33,149,415.69,240,143,416.56,240,146,416.56,241,357.81,438,268351.04,620.33,633,609,619,5.01,1,0,0,0,0,0,0,0,0,0,1259.65,1
28.36,77.94,0,1499,50.12,416.27,240.33,130,415.69,240,125,416.56,240,128,416.56,241,308.01,382,231005.2,534,545,522,535,5.03,1,0,0,0,0,0,0,0,0,0,1259.6,1
28.29,77.89,0,1503,50.06,416.85,240.67,141,416.56,241,135,416.56,240,138,417.42,241,330.4,414,247793.83,572,585,561,570,5,1,0,0,0,0,0,0,0,0,0,1259.6,1
28.29,77.78,0,1498.75,50.02,416.85,240.67,143,416.56,240,137,417.42,241,141,416.56,241,335,422,251259.48,580,590,567,583,5.01,1,0,0,0,0,0,0,0,0,0,1259.6,1
28.29,77.72,0,1502.75,50.11,417.42,241,145,417.42,241,140,417.42,241,142,417.42,241,335.47,428,251604,580,592,569,579,5.05,1,0,0,0,0,0,0,0,0,0,1259.6,1
28.29,77.67,0,1497.25,49.9,415.69,240,129,415.69,240,123,415.69,240,127,415.69,240,327.36,379,245518.56,568.33,580,557,568,5.01,1,0,0,0,0,0,0,0,0,0,1259.6,1
28.29,77.78,0,1499.88,50.02,416.27,240.33,125,415.69,240,120,416.56,240,122,416.56,241,295.9,368,221920.72,513,524,504,511,5.03,1,0,0,0,0,0,0,0,0,0,1259.6,1
28.32,77.78,0,1497.75,50.01,415.69,240,132,415.69,240,127,415.69,240,131,415.69,240,320.26,390,240192,556,566,547,555,5.03,1,0,0,0,0,0,0,0,0,0,1259.6,1
28.36,77.72,0,1499,50.08,416.27,240.33,133,415.69,240,129,416.56,240,130,416.56,241,313.39,392,235041.3,543.33,553,536,541,5.03,1,0,0,0,0,0,0,0,0,0,1259.6,1
28.36,77.78,0,1499.62,49.93,416.27,240.33,131,415.69,240,126,416.56,240,128,416.56,241,308.01,384,231005.2,534,545,527,530,5.03,1,0,0,0,0,0,0,0,0,0,1259.55,1
28.36,77.89,0,1500.62,50.13,416.27,240.33,125,415.69,240,119,416.56,240,120,416.56,241,293.01,364,219757.75,508,521,500,503,5.01,1,0,0,0,0,0,0,0,0,0,1259.55,1
28.36,77.89,0,1500.75,50.01,416.85,240.67,129,416.56,241,124,416.56,240,126,417.42,241,306.14,379,229599.18,530,544,521,525,5,1,0,0,0,0,0,0,0,0,0,1259.55,1
28.32,77.89,0,1498.38,50.07,416.27,240.33,134,415.69,240,129,416.56,240,130,416.56,241,311.85,393,233890.6,540.67,554,533,535,5.03,1,0,0,0,0,0,0,0,0,0,1259.55,1
28.29,78,0,1498.75,50.1,416.85,240.67,141,416.56,241,137,416.56,240,139,417.42,241,333.09,417,249816.9,576.67,589,569,572,5.01,1,0,0,0,0,0,0,0,0,0,1259.55,1
28.32,77.94,0,1501.62,49.95,417.42,241,151,417.42,241,145,417.42,241,147,417.42,241,351.86,443,263893.55,608.33,621,600,604,5.01,1,0,0,0,0,0,0,0,0,0,1259.55,1
28.29,77.94,0,1498.75,49.94,416.85,240.67,139,416.56,241,134,416.56,240,136,417.42,241,332.9,409,249669.61,576.33,589,568,572,5.01,1,0,0,0,0,0,0,0,0,0,1259.55,1
28.29,78,0,1499.25,50.07,416.27,240.33,143,415.69,240,138,416.56,240,139,416.56,241,336.85,419,252634.9,584,597,576,579,5.01,1,0,0,0,0,0,0,0,0,0,1259.55,1
28.29,78.06,0,1498.75,49.89,416.27,240.33,150,415.69,240,145,416.56,240,146,416.56,241,355.5,441,266620.66,616.33,628,609,612,5,1,0,0,0,0,0,0,0,0,0,1259.5,1
28.32,78.17,0,1499.25,50,416.85,240.67,153,416.56,241,148,416.56,240,150,417.42,241,360.04,452,270030.3,623.33,635,615,620,5.16,1,0,0,0,0,0,0,0,0,0,1259.5,1
28.32,78.22,0,1501,49.95,416.27,240.33,155,415.69,240,150,416.56,240,152,416.56,241,366.46,458,274839.95,635.33,646,627,633,5.13,1,0,0,0,0,0,0,0,0,0,1259.5,1
28.32,78.22,0,1498.75,50.02,416.27,240.33,163,415.69,240,159,416.56,240,161,416.56,241,388.38,483,291278.52,673.33,683,664,673,5.13,1,0,0,0,0,0,0,0,0,0,1259.5,1
28.36,78.28,0,1500.75,49.96,416.27,240.33,155,415.69,240,150,416.56,240,152,416.56,241,366.84,458,275129.78,636,648,625,635,5.12,1,0,0,0,0,0,0,0,0,0,1259.5,1
28.36,78.33,0,1500.62,49.98,417.42,241,164,417.42,241,158,417.42,241,161,417.42,241,378.85,483,284139,655,667,644,654,5.13,1,0,0,0,0,0,0,0,0,0,1259.5,1
28.36,78.33,0,1501,49.98,416.85,240.67,163,416.56,241,157,416.56,240,160,417.42,241,380.84,480,285625.71,659.33,672,648,658,5.09,1,0,0,0,0,0,0,0,0,0,1259.5,1
28.32,78.33,0,1500.75,49.95,416.27,240.33,168,415.69,240,162,416.56,240,165,416.56,241,390.3,494,292723.38,676.67,690,665,675,5.06,1,0,0,0,0,0,0,0,0,0,1259.5,1
28.29,78.44,0,1497.88,50.02,416.27,240.33,162,415.69,240,156,416.56,240,159,416.56,241,389.15,477,291858.19,674.67,688,663,673,5.09,1,0,0,0,0,0,0,0,0,0,1259.45,1
28.29,78.56,0,1500.38,49.99,417.42,241,154,417.42,241,148,417.42,241,151,417.42,241,359.57,453,269680.45,621.67,633,608,624,5.09,1,0,0,0,0,0,0,0,0,0,1259.45,1
28.32,78.61,0,1497.5,49.96,416.85,240.67,167,416.56,241,161,416.56,240,164,417.42,241,383.15,492,287358.54,663.33,676,653,661,5.05,1,0,0,0,0,0,0,0,0,0,1259.45,1
28.32,78.78,0,1499.25,49.95,416.27,240.33,161,415.69,240,155,416.56,240,157,416.56,241,375.3,473,281475.94,650.67,662,639,651,5.07,1,0,0,0,0,0,0,0,0,0,1259.45,1
28.32,78.94,0,1499.62,50,416.27,240.33,160,415.69,240,154,416.56,240,157,416.56,241,374.53,471,280896.26,649.33,662,639,647,5.05,1,0,0,0,0,0,0,0,0,0,1259.45,1
28.36,79.22,0,1500.62,49.96,416.27,240.33,159,415.69,240,153,416.56,240,156,416.56,241,373.96,467,280463.67,648.33,659,636,650,5.05,1,0,0,0,0,0,0,0,0,0,1259.45,1
28.32,79.5,0,1500.75,50.09,416.27,240.33,164,415.69,240,159,416.56,240,162,416.56,241,388.76,486,291568.36,674,686,663,673,5.03,1,0,0,0,0,0,0,0,0,0,1259.45,1
28.32,79.72,0,1501.25,50.02,417.42,241,160,417.42,241,155,417.42,241,157,417.42,241,370.18,471,277632,640,649,629,642,5.01,1,0,0,0,0,0,0,0,0,0,1259.45,1
28.32,80,0,1497.25,50.07,416.27,240.33,176,415.69,240,171,416.56,240,173,416.56,241,412.41,520,309304.71,715,726,705,714,5.03,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.29,80.22,0,1502.12,49.88,416.27,240.33,185,415.69,240,179,416.56,240,182,416.56,241,434.33,546,325743.28,753,762,741,756,4.96,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.29,80.22,0,1496.38,49.94,415.69,240,193,415.69,240,189,415.69,240,193,415.69,240,470.59,575,352944,817,824,807,820,4.93,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.29,80.22,0,1500.62,49.86,415.69,240,211,415.69,240,208,415.69,240,212,415.69,240,497.86,631,373390.56,864.33,866,854,873,4.92,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.29,80.22,0,1498.38,50.01,415.69,240,212,415.69,240,209,415.69,240,212,415.69,240,508.22,633,381166.56,882.33,889,871,887,4.96,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.29,80.11,0,1503.62,49.98,416.27,240.33,202,415.69,240,199,416.56,240,202,416.56,241,481.06,604,360783.4,834,837,825,840,4.93,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.29,80.28,0,1499.88,49.87,416.85,240.67,202,416.56,241,198,416.56,240,202,417.42,241,478.64,602,358984.82,828.67,833,820,833,4.94,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.32,80.28,0,1499.25,50.06,416.27,240.33,208,415.69,240,205,416.56,240,208,416.56,241,495.09,620,371308.41,858.33,863,850,862,4.93,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.29,80.28,0,1504.38,50.02,417.42,241,206,417.42,241,202,417.42,241,206,417.42,241,483.93,614,362947.45,836.67,842,828,840,4.94,1,0,0,0,0,0,0,0,0,0,1259.4,1
28.32,80.28,0,1502.12,49.96,417.42,241,207,417.42,241,204,417.42,241,207,417.42,241,484.7,618,363524.4,838,841,830,843,4.96,1,0,0,0,0,0,0,0,0,0,1259.35,1
28.36,80.39,0,1501,50.05,417.42,241,207,417.42,241,204,417.42,241,208,417.42,241,488.36,618,366270.35,844.33,847,836,850,4.9,1,0,0,0,0,0,0,0,0,0,1259.35,1
28.32,80.44,0,1499.88,50.03,416.27,240.33,195,415.69,240,192,416.56,240,195,416.56,241,467.79,581,350833.73,811,814,803,816,4.94,1,0,0,0,0,0,0,0,0,0,1259.35,1
28.36,80.39,0,1499.25,50.06,416.27,240.33,193,415.69,240,189,416.56,240,193,416.56,241,460.1,575,345067.26,797.67,800,789,804,4.98,1,0,0,0,0,0,0,0,0,0,1259.35,1
28.36,80.44,0,1497,50.07,416.27,240.33,206,415.69,240,203,416.56,240,207,416.56,241,491.25,616,368427.33,851.67,857,841,857,4.94,1,0,0,0,0,0,0,0,0,0,1259.35,1
28.32,80.44,0,1501.88,50.05,416.27,240.33,208,415.69,240,204,416.56,240,209,416.56,241,496.24,621,372173.6,860.33,865,850,866,4.92,1,0,0,0,0,0,0,0,0,0,1259.35,1
28.32,80.39,0,1499,50,416.27,240.33,212,415.69,240,208,416.56,240,213,416.56,241,509.9,633,382413.1,884,893,870,889,4.91,1,0,0,0,0,0,0,0,0,0,1259.35,1
28.32,80.33,0,1496.75,50.03,416.27,240.33,220,415.69,240,217,416.56,240,222,416.56,241,527.01,659,395248.16,913.67,915,904,922,4.97,1,0,0,0,0,0,0,0,0,0,1259.35,1
28.29,80.39,0,1498.62,49.96,415.69,240,198,415.69,240,196,415.69,240,201,415.69,240,489.6,595,367200,850,851,840,859,4.92,1,0,0,0,0,0,0,0,0,0,1259.3,1
28.32,80.33,0,1503.25,50.06,417.42,241,209,417.42,241,207,417.42,241,214,417.42,241,493.38,630,370031.4,853,851,841,867,4.9,1,0,0,0,0,0,0,0,0,0,1259.3,1
28.29,80.28,0,1497.88,50.03,416.27,240.33,214,415.69,240,212,416.56,240,217,416.56,241,510.48,643,382845.69,885,884,875,896,4.92,1,0,0,0,0,0,0,0,0,0,1259.3,1
28.25,80.28,0,1498.38,49.99,415.69,240,215,415.69,240,213,415.69,240,219,415.69,240,517.25,647,387936,898,896,886,912,4.93,1,0,0,0,0,0,0,0,0,0,1259.3,1
28.29,80.28,0,1498.62,49.98,415.69,240,212,415.69,240,210,415.69,240,216,415.69,240,521.28,638,390960,905,903,893,919,4.96,1,0,0,0,0,0,0,0,0,0,1259.3,1
28.29,80.22,0,1499.25,49.96,415.69,240,211,415.69,240,208,415.69,240,215,415.69,240,507.46,633,380592,881,879,869,895,4.98,1,0,0,0,0,0,0,0,0,0,1259.3,1
28.32,80.22,0,1498.62,49.91,415.69,240,203,415.69,240,199,415.69,240,206,415.69,240,484.42,608,363312,841,841,827,855,5,1,0,0,0,0,0,0,0,0,0,1259.3,1
28.32,80.11,0,1497.88,49.98,415.69,240,211,415.69,240,208,415.69,240,214,415.69,240,501.7,633,376272,871,870,857,886,4.97,1,0,0,0,0,0,0,0,0,0,1259.3,1
28.32,80.06,0,1499.25,49.99,415.69,240,212,415.69,240,208,415.69,240,215,415.69,240,507.84,635,380881.44,881.67,883,867,895,5,1,0,0,0,0,0,0,0,0,0,1259.25,1
28.32,80.06,0,1500.38,49.89,416.27,240.33,216,415.69,240,210,416.56,240,217,416.56,241,508.56,643,381405.15,881.67,887,864,894,4.97,1,0,0,0,0,0,0,0,0,0,1259.25,1
28.32,79.94,0,1499.25,50.02,415.69,240,210,415.69,240,207,415.69,240,213,415.69,240,502.46,630,376846.56,872.33,873,859,885,5.03,1,0,0,0,0,0,0,0,0,0,1259.25,1
28.36,79.83,0,1502.62,49.99,416.85,240.67,212,416.56,240,208,417.42,241,214,416.56,241,502.13,634,376598.97,869.33,868,856,884,4.98,1,0,0,0,0,0,0,0,0,0,1259.25,1
28.36,79.72,0,1502.12,49.92,415.69,240,202,415.69,240,199,415.69,240,204,415.69,240,484.99,605,363744,842,844,829,853,5,1,0,0,0,0,0,0,0,0,0,1259.25,1
28.32,79.67,0,1501,49.89,415.69,240,204,415.69,240,201,415.69,240,207,415.69,240,490.94,612,368206.56,852.33,852,839,866,5.01,1,0,0,0,0,0,0,0,0,0,1259.25,1
28.36,79.67,0,1499,49.97,415.69,240,195,415.69,240,191,415.69,240,197,415.69,240,473.66,583,355246.56,822.33,826,809,832,5.05,1,0,0,0,0,0,0,0,0,0,1259.25,1
28.32,79.5,0,1501.62,49.96,415.69,240,193,415.69,240,189,415.69,240,194,415.69,240,461.18,576,345889.44,800.67,803,786,813,4.97,1,0,0,0,0,0,0,0,0,0,1259.25,1
28.32,79.33,0,1500.75,50.03,416.27,240.33,196,415.69,240,192,416.56,240,198,416.56,241,462.79,586,347083.14,802.33,807,789,811,5,1,0,0,0,0,0,0,0,0,0,1259.2,1
28.32,79.33,0,1495,49.94,415.69,240,191,415.69,240,187,415.69,240,192,415.69,240,480,570,359998.56,833.33,833,820,847,5.05,1,0,0,0,0,0,0,0,0,0,1259.2,1
28.29,79.17,0,1497.88,50.05,415.69,240,193,415.69,240,190,415.69,240,195,415.69,240,466.18,578,349630.56,809.33,813,797,818,5.05,1,0,0,0,0,0,0,0,0,0,1259.2,1
28.29,79.06,0,1502.12,49.93,416.27,240.33,190,415.69,240,187,416.56,240,192,416.56,241,456.07,569,342039.1,790.67,792,778,802,5.03,1,0,0,0,0,0,0,0,0,0,1259.2,1
28.29,78.94,0,1497.5,50.06,416.85,240.67,193,416.56,240,185,417.42,241,191,416.56,241,449.37,569,337034.27,778,787,764,783,5.06,1,0,0,0,0,0,0,0,0,0,1259.2,1
28.32,78.94,0,1500.12,49.99,416.27,240.33,195,415.69,240,190,416.56,240,196,416.56,241,462.79,581,347083.14,802.33,806,789,812,5.07,1,0,0,0,0,0,0,0,0,0,1259.2,1
28.32,78.83,0,1496.12,49.98,416.27,240.33,189,415.69,240,183,416.56,240,188,416.56,241,450.48,560,337855.91,781,791,766,786,5.12,1,0,0,0,0,0,0,0,0,0,1259.2,1
28.36,78.83,0,1498.62,49.97,415.69,240,176,415.69,240,170,415.69,240,176,415.69,240,421.44,522,316081.44,731.67,742,716,737,5.05,1,0,0,0,0,0,0,0,0,0,1259.2,1
28.36,78.78,0,1498.38,49.88,415.69,240,180,415.69,240,174,415.69,240,179,415.69,240,433.54,532,325153.44,752.67,764,737,757,5.07,1,0,0,0,0,0,0,0,0,0,1259.15,1
28.32,78.67,0,1497.75,49.99,416.27,240.33,176,415.69,240,170,416.56,240,177,416.56,241,420.68,524,315503.78,729.33,739,714,735,5.09,1,0,0,0,0,0,0,0,0,0,1259.15,1
28.32,78.67,0,1501.88,50,416.27,240.33,178,415.69,240,172,416.56,240,178,416.56,241,417.22,529,312908.22,723.33,734,707,729,5.1,1,0,0,0,0,0,0,0,0,0,1259.15,1
28.36,78.67,0,1498.62,49.92,415.69,240,175,415.69,240,169,415.69,240,176,415.69,240,417.02,521,312768,724,734,707,731,5.05,1,0,0,0,0,0,0,0,0,0,1259.15,1
28.32,78.67,0,1497.88,49.95,416.27,240.33,179,415.69,240,172,416.56,240,178,416.56,241,422.8,529,317091.4,733,742,716,741,5.06,1,0,0,0,0,0,0,0,0,0,1259.15,1
28.29,78.61,0,1503.25,49.9,416.85,240.67,168,416.56,240,162,417.42,241,169,416.56,241,398.73,500,299055.1,690.33,700,673,698,5.06,1,0,0,0,0,0,0,0,0,0,1259.15,1
28.32,78.78,0,1502.12,49.88,416.27,240.33,173,415.69,240,166,416.56,240,173,416.56,241,408.38,512,306276.55,708,718,690,716,5.09,1,0,0,0,0,0,0,0,0,0,1259.15,1
28.29,78.83,0,1499.25,50.01,416.27,240.33,178,415.69,240,170,416.56,240,178,416.56,241,424.34,526,318246.43,735.67,745,717,745,5.1,1,0,0,0,0,0,0,0,0,0,1259.15,1
28.29,78.83,0,1500.75,49.92,416.27,240.33,177,415.69,240,171,416.56,240,177,416.56,241,417.61,526,313198.06,724,734,706,732,5.05,1,0,0,0,0,0,0,0,0,0,1259.1,1
28.32,78.83,0,1497.88,49.97,416.27,240.33,181,415.69,240,174,416.56,240,182,416.56,241,438.18,537,328628.68,759.67,769,741,769,5.06,1,0,0,0,0,0,0,0,0,0,1259.1,1
28.32,78.89,0,1499.88,49.99,416.27,240.33,173,415.69,240,165,416.56,240,173,416.56,241,416.65,511,312475.62,722.33,733,702,732,5.06,1,0,0,0,0,0,0,0,0,0,1259.1,1
28.32,78.89,0,1500.38,49.95,416.27,240.33,164,415.69,240,157,416.56,240,164,416.56,241,388.19,484,291135.76,673,684,654,681,5.07,1,0,0,0,0,0,0,0,0,0,1259.1,1
28.36,79.06,0,1501.62,49.93,416.85,240.67,169,416.56,240,163,417.42,241,169,416.56,241,398.92,501,299202.39,690.67,701,673,698,5.03,1,0,0,0,0,0,0,0,0,0,1259.1,1
28.36,79.22,0,1499,50.05,416.85,240.67,173,416.56,240,166,417.42,241,172,416.56,241,405.47,510,304110.61,702,712,685,709,5.05,1,0,0,0,0,0,0,0,0,0,1259.1,1
28.32,79.33,0,1502.38,50.09,416.27,240.33,174,415.69,240,167,416.56,240,173,416.56,241,409.92,514,307431.58,710.67,720,694,718,5.05,1,0,0,0,0,0,0,0,0,0,1259.1,1
28.29,79.39,0,1502.12,50.04,416.27,240.33,178,415.69,240,171,416.56,240,177,416.56,241,417.03,526,312765.46,723,733,706,730,5.05,1,0,0,0,0,0,0,0,0,0,1259.1,1
28.32,79.5,0,1496.75,50,416.27,240.33,172,415.69,240,166,416.56,240,172,416.56,241,409.92,510,307431.58,710.67,719,692,721,5.07,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.29,79.78,0,1499.5,50.04,416.27,240.33,163,415.69,240,156,416.56,240,163,416.56,241,388.19,482,291135.76,673,684,655,680,5,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.29,79.78,0,1500.75,49.99,416.85,240.67,179,416.56,240,172,417.42,241,179,416.56,241,413.75,530,310318.45,716.33,722,698,729,5.03,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.29,79.83,0,1498.12,50.06,416.27,240.33,192,415.69,240,186,416.56,240,193,416.56,241,457.99,571,343479.64,794,800,776,806,5.03,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.29,79.78,0,1498.75,49.98,415.69,240,194,415.69,240,188,415.69,240,195,415.69,240,463.3,578,347470.56,804.33,810,784,819,5.01,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.29,79.72,0,1499.25,50.06,416.27,240.33,197,415.69,240,190,416.56,240,198,416.56,241,467.99,585,350976.49,811.33,820,792,822,5.03,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.32,79.72,0,1501.25,49.98,416.27,240.33,198,415.69,240,192,416.56,240,199,416.56,241,465.87,589,349393.2,807.67,815,787,821,5.01,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.36,79.78,0,1498.38,50.02,416.27,240.33,191,415.69,240,185,416.56,240,192,416.56,241,452.8,569,339586.29,785,794,766,795,5.03,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.36,79.78,0,1502.12,50.05,416.85,240.67,197,416.56,240,191,417.42,241,198,416.56,241,458.61,586,343965.56,794,801,773,808,5,1,0,0,0,0,0,0,0,0,0,1259.05,1
28.32,79.67,0,1500.12,49.97,416.27,240.33,199,415.69,240,193,416.56,240,201,416.56,241,471.45,593,353572.05,817.33,826,798,828,5.01,1,0,0,0,0,0,0,0,0,0,1259,1
28.36,79.72,0,1503.25,50.03,415.69,240,200,415.69,240,195,415.69,240,203,415.69,240,474.05,598,355536,823,825,804,840,5,1,0,0,0,0,0,0,0,0,0,1259,1
